   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.0000000e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.9310438e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6982829e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.5000000e-02   1.8477789e-01  -1.4481065e-01  -3.1714393e-02  -8.9894585e+00  -5.7040632e-02   5.7949220e-02   0.0000000e+00   0.0000000e+00  -2.0000000e-01   2.5579538e-13  -8.4128260e-12   5.7980287e-12   0.0000000e+00  -4.9310438e+03  -1.3639282e+04   1.3863325e+04  -2.7502607e+04   0.0000000e+00  -1.5296862e+02  -1.5296862e+02   0.0000000e+00   3.6982829e+03  -5.4640382e+01  -5.4640382e+01   0.0000000e+00   0.0000000e+00   2.5262966e+03  -6.1904285e+02  -1.2204756e+03  -2.5262966e+03   6.1904285e+02   1.2204756e+03   0.0000000e+00   6.4604512e+03   5.9120542e+01  -2.4866594e+02   4.1496173e+02   4.1196738e+01  -7.1494227e+03   7.4028736e+03  -2.1208916e+02   9.5697320e+01  -4.6960211e+02  -9.5837120e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e-02   1.0634668e-01  -8.3280932e-02  -9.9049066e-03  -5.1811833e+00  -3.4256925e-02   3.1044215e-02   4.6194473e-03  -3.6202663e-03  -2.0079286e-01  -4.8316906e-12  -9.0949470e-13   2.5792701e-12   0.0000000e+00  -4.9310438e+03  -7.8616469e+03   8.0038365e+03  -1.5865483e+04  -5.8762017e+00  -9.5596619e+01  -2.6469665e+01  -6.9126954e+01   3.6982829e+03  -2.5659606e+02  -4.3845708e+01  -2.1275036e+02   0.0000000e+00   1.4654885e+03  -4.5666187e+02  -6.1478797e+02  -1.4654885e+03   4.5666187e+02   6.1478797e+02   0.0000000e+00   3.7432385e+03   2.4838197e+01  -1.7300641e+02   1.8906893e+02   3.7835705e+01  -4.1329783e+03   4.2605979e+03  -1.2043482e+02   1.4653675e+02  -4.4566500e+02  -8.1681413e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.5000000e-02   1.3901540e-01  -1.1302894e-01  -4.4682476e-03  -6.7622890e+00  -4.4560327e-02   4.1692997e-02   7.2781142e-03  -5.7022896e-03  -2.0104048e-01  -4.2632564e-12  -8.5265128e-12   1.8474111e-12   0.0000000e+00  -4.9310438e+03  -1.0276918e+04   1.0437083e+04  -2.0714000e+04  -9.4846163e+00  -1.2649154e+02   1.4925846e+01  -1.4141739e+02   3.6982829e+03  -3.4726950e+02  -6.9723004e+01  -2.7754650e+02   0.0000000e+00   1.9226130e+03  -6.9578324e+02  -7.1700929e+02  -1.9226130e+03   6.9578324e+02   7.1700929e+02   0.0000000e+00   4.8899573e+03   2.4256388e+01  -2.4787726e+02   2.1587355e+02   5.6122421e+01  -5.4125042e+03   5.5471254e+03  -1.5074793e+02   2.6280311e+02  -5.6314305e+02  -1.2584542e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000000e-01   1.2583301e-01  -9.9591775e-02   3.5939514e-03  -6.1079039e+00  -4.1950620e-02   3.6290595e-02   1.0753499e-02  -8.5280130e-03  -2.0115219e-01  -8.1286089e-12   2.5011104e-12   1.3073986e-12   0.0000000e+00  -4.9310438e+03  -9.2905492e+03   9.3996285e+03  -1.8690178e+04  -1.4662582e+01  -1.1895140e+02   1.1276336e+02  -2.3171476e+02   3.6982459e+03  -3.9213635e+02  -7.3209334e+01  -3.1892702e+02   0.0000000e+00   1.7456769e+03  -7.0924851e+02  -5.4250545e+02  -1.7456769e+03   7.0924851e+02   5.4250545e+02   0.0000000e+00   4.4269489e+03   7.9806863e+00  -2.4854181e+02   1.5642636e+02   5.9037823e+01  -4.9149952e+03   4.9726796e+03  -1.2693208e+02   3.6130517e+02  -5.4856271e+02  -1.3224716e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.2500000e-01   1.3175770e-01  -1.0469771e-01   1.2403278e-02  -6.3778374e+00  -4.3763606e-02   3.8896107e-02   1.3899324e-02  -1.1017807e-02  -2.0106234e-01  -3.4816594e-12  -4.2064130e-12  -1.2505552e-12   0.0000000e+00  -4.9310438e+03  -9.7254645e+03   9.7824506e+03  -1.9507915e+04  -1.9468501e+01  -1.2555658e+02   1.7295044e+02  -2.9850702e+02   3.6982089e+03  -3.9251612e+02  -9.4010198e+01  -2.9850592e+02   0.0000000e+00   1.8275370e+03  -8.2067488e+02  -4.4505601e+02  -1.8275370e+03   8.2067488e+02   4.4505601e+02   0.0000000e+00   4.6202686e+03  -1.5612776e+00  -2.6748821e+02   1.1897353e+02   6.5383589e+01  -5.1589752e+03   5.1621820e+03  -1.2399530e+02   4.4043865e+02  -5.1148965e+02  -1.5939379e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.5000000e-01   1.2920704e-01  -9.9755476e-02   2.0332307e-02  -6.2616969e+00  -4.3616654e-02   3.8279449e-02   1.7193267e-02  -1.3635250e-02  -2.0075226e-01  -2.0463631e-12  -3.9790393e-12   7.9580786e-13   0.0000000e+00  -4.9310438e+03  -9.5717221e+03   9.5809481e+03  -1.9152670e+04  -2.4722651e+01  -1.2027931e+02   2.1560267e+02  -3.3588198e+02   3.6981719e+03  -3.4778994e+02  -1.0375853e+02  -2.4403141e+02   0.0000000e+00   1.7942774e+03  -8.6885577e+02  -2.9261751e+02  -1.7942774e+03   8.6885577e+02   2.9261751e+02   0.0000000e+00   4.5420698e+03  -1.5529168e+01  -2.6435339e+02   8.1825678e+01   6.8195406e+01  -5.0915721e+03   5.0388782e+03  -1.0475014e+02   4.7995606e+02  -4.2961562e+02  -1.7195394e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.7500000e-01   1.3021160e-01  -9.9356687e-02   3.0469162e-02  -6.3058503e+00  -4.3216767e-02   3.9768876e-02   2.0423443e-02  -1.6129137e-02  -2.0024395e-01   1.2789769e-12   1.0913936e-11   2.3874236e-12   0.0000000e+00  -4.9310438e+03  -9.6789954e+03   9.6217110e+03  -1.9300706e+04  -2.9911712e+01  -1.1851828e+02   2.0837252e+02  -3.2689080e+02   3.6981349e+03  -2.8845827e+02  -1.2190015e+02  -1.6655812e+02   0.0000000e+00   1.8193047e+03  -9.2125920e+02  -1.4007469e+02  -1.8193047e+03   9.2125920e+02   1.4007469e+02   0.0000000e+00   4.5724988e+03  -2.8534153e+01  -2.7418365e+02   4.0789014e+01   6.8603617e+01  -5.1636069e+03   5.0492123e+03  -8.9984126e+01   4.8255617e+02  -3.2924729e+02  -1.9050377e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0000000e-01   1.3058004e-01  -9.6029793e-02   3.9569432e-02  -6.2933986e+00  -4.2728821e-02   4.0340854e-02   2.3678733e-02  -1.8613054e-02  -1.9948222e-01   4.6611603e-12   8.2991392e-12  -2.9558578e-12   0.0000000e+00  -4.9310438e+03  -9.6838843e+03   9.5755564e+03  -1.9259441e+04  -3.5141084e+01  -1.1226445e+02   1.5865649e+02  -2.7092095e+02   3.6980980e+03  -2.1927588e+02  -1.3124920e+02  -8.8026672e+01   0.0000000e+00   1.8242897e+03  -9.4129832e+02   2.5776357e+01  -1.8242897e+03   9.4129832e+02  -2.5776357e+01   0.0000000e+00   4.5571278e+03  -4.1267084e+01  -2.7191170e+02   2.5335547e+00   6.8081460e+01  -5.1698381e+03   5.0184285e+03  -7.0997368e+01   4.3056820e+02  -2.2180943e+02  -1.9933066e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.2500000e-01   1.3027754e-01  -9.1252971e-02   4.8063477e-02  -6.2955109e+00  -4.2064984e-02   4.1296287e-02   2.6943234e-02  -2.1013799e-02  -1.9849299e-01  -2.0463631e-12   3.5811354e-12  -1.2505552e-12   0.0000000e+00  -4.9310438e+03  -9.7148933e+03   9.5556702e+03  -1.9270563e+04  -4.0178145e+01  -1.0519370e+02   6.1279103e+01  -1.6647280e+02   3.6980610e+03  -1.7311788e+02  -1.4675174e+02  -2.6366138e+01   0.0000000e+00   1.8239322e+03  -9.3326178e+02   2.0839834e+02  -1.8239322e+03   9.3326178e+02  -2.0839834e+02   0.0000000e+00   4.5572872e+03  -5.2849766e+01  -2.6807528e+02  -2.9484562e+01   6.6067412e+01  -5.1935999e+03   4.9983830e+03  -5.2343935e+01   3.2935438e+02  -1.4363331e+02  -2.1281915e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.5000000e-01   1.3036587e-01  -8.4763778e-02   5.7304385e-02  -6.2988103e+00  -4.0392302e-02   4.1905798e-02   3.0200172e-02  -2.3295123e-02  -1.9729140e-01  -4.2206239e-12  -2.7000624e-12  -1.7053026e-12   0.0000000e+00  -4.9310438e+03  -9.7369805e+03   9.5358133e+03  -1.9272794e+04  -4.4923042e+01  -9.4942097e+01  -7.3565515e+01  -2.1376582e+01   3.6980240e+03  -1.5955829e+02  -1.5955837e+02   7.8520571e-05   0.0000000e+00   1.8315468e+03  -9.0156106e+02   3.9484874e+02  -1.8315468e+03   9.0156106e+02  -3.9484874e+02   0.0000000e+00   4.5381153e+03  -6.5810216e+01  -2.5927153e+02  -7.5106392e+01   6.0120939e+01  -5.2033831e+03   4.9976980e+03  -2.9131881e+01   1.8570602e+02  -8.4451902e+01  -2.1967931e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.7500000e-01   1.3032687e-01  -7.6268087e-02   6.4959837e-02  -6.2978724e+00  -3.8601227e-02   4.2103365e-02   3.3459319e-02  -2.5414218e-02  -1.9585879e-01  -6.1248784e-12  -3.3253400e-12   1.2505552e-12   0.0000000e+00  -4.9310438e+03  -9.7498162e+03   9.5115158e+03  -1.9261332e+04  -4.9216748e+01  -8.3300819e+01  -2.3123692e+02   1.4793610e+02   3.6979500e+03  -1.9157226e+02  -1.6814087e+02  -2.3431389e+01   0.0000000e+00   1.8339304e+03  -8.2306186e+02   5.7521992e+02  -1.8339304e+03   8.2306186e+02  -5.7521992e+02   0.0000000e+00   4.5164075e+03  -7.3997336e+01  -2.5000008e+02  -1.1173695e+02   5.4326930e+01  -5.1985068e+03   4.9951083e+03  -9.3034834e+00   1.8763157e+01  -7.9835306e+01  -2.2246780e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.0000000e-01   1.3028889e-01  -6.6089709e-02   7.2490042e-02  -6.2928171e+00  -3.6791512e-02   4.2032853e-02   3.6717491e-02  -2.7320920e-02  -1.9423479e-01  -1.0800250e-11   3.0553338e-12   2.7284841e-12   0.0000000e+00  -4.9310438e+03  -9.7367063e+03   9.5184219e+03  -1.9255128e+04  -5.2889143e+01  -6.6654767e+01  -3.9071243e+02   3.2405766e+02   3.6979130e+03  -2.8178367e+02  -1.7648937e+02  -1.0529430e+02   0.0000000e+00   1.8382184e+03  -7.1356887e+02   7.4252165e+02  -1.8382184e+03   7.1356887e+02  -7.4252165e+02   0.0000000e+00   4.5151019e+03  -8.2425518e+01  -2.3254693e+02  -1.4155253e+02   4.7137427e+01  -5.1865457e+03   5.0033200e+03   1.5770750e+01  -1.5816550e+02  -1.4023114e+02  -2.2362680e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.2500000e-01   1.3009845e-01  -5.4559834e-02   7.7773339e-02  -6.2980419e+00  -3.4876751e-02   4.1271601e-02   3.9974713e-02  -2.8973163e-02  -1.9242254e-01  -1.2619239e-11   3.4958703e-12  -8.2991392e-12   0.0000000e+00  -4.9310438e+03  -9.7367287e+03   9.5324367e+03  -1.9269165e+04  -5.5795994e+01  -5.0295817e+01  -5.3763823e+02   4.8734241e+02   3.6978391e+03  -4.3116172e+02  -1.8284542e+02  -2.4831629e+02   0.0000000e+00   1.8347511e+03  -5.7400028e+02   8.9562120e+02  -1.8347511e+03   5.7400028e+02  -8.9562120e+02   0.0000000e+00   4.5030591e+03  -9.1800710e+01  -2.0856810e+02  -1.7660587e+02   3.8137866e+01  -5.1691918e+03   5.0293776e+03   4.1504893e+01  -3.2907013e+02  -2.5455585e+02  -2.2098329e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.5000000e-01   1.3034295e-01  -4.1047234e-02   8.2463715e-02  -6.2935358e+00  -3.2753646e-02   4.0160138e-02   4.3227174e-02  -3.0337159e-02  -1.9047821e-01  -3.9506176e-12   1.7053026e-12   3.1832315e-12   0.0000000e+00  -4.9310438e+03  -9.7068505e+03   9.5542825e+03  -1.9261133e+04  -5.7774575e+01  -3.2897960e+01  -6.4955777e+02   6.1665981e+02   3.6978021e+03  -6.3309242e+02  -1.8505800e+02  -4.4803442e+02   0.0000000e+00   1.8348408e+03  -4.0020420e+02   1.0243362e+03  -1.8348408e+03   4.0020420e+02  -1.0243362e+03   0.0000000e+00   4.4959263e+03  -9.6226572e+01  -1.8304219e+02  -2.1099879e+02   2.7615368e+01  -5.1375169e+03   5.0583562e+03   6.3328612e+01  -4.6651557e+02  -4.2209363e+02  -2.1267337e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.7500000e-01   1.3003361e-01  -2.6801689e-02   8.1801019e-02  -6.2996710e+00  -3.2203531e-02   3.8500738e-02   4.6485748e-02  -3.1363339e-02  -1.8841662e-01  -1.0018653e-11  -4.3769433e-12   9.2086339e-12   0.0000000e+00  -4.9310438e+03  -9.6970327e+03   9.5765680e+03  -1.9273601e+04  -5.8721335e+01  -1.7469662e+01  -7.1032606e+02   6.9285640e+02   3.6977651e+03  -8.7800996e+02  -1.8514592e+02  -6.9286404e+02   0.0000000e+00   1.8366533e+03  -2.0654934e+02   1.1154424e+03  -1.8366533e+03   2.0654934e+02  -1.1154424e+03   0.0000000e+00   4.4881912e+03  -1.0282575e+02  -1.4955520e+02  -2.4181811e+02   1.6413090e+01  -5.1143990e+03   5.0883767e+03   8.5356086e+01  -5.6077086e+02  -6.3619184e+02  -2.0155901e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0000000e-01   1.2968086e-01  -1.4218588e-02   7.9794160e-02  -6.2937831e+00  -3.0403930e-02   3.7312208e-02   4.9736588e-02  -3.2033382e-02  -1.8637159e-01   2.5011104e-12  -5.6843419e-13   1.9326762e-12   0.0000000e+00  -4.9310438e+03  -9.6548894e+03   9.6029844e+03  -1.9257874e+04  -5.8536421e+01   5.9321107e-01  -7.0367902e+02   7.0427223e+02   3.6977281e+03  -1.1519451e+03  -1.8258558e+02  -9.6935954e+02   0.0000000e+00   1.8333002e+03   1.2840250e+01   1.1660724e+03  -1.8333002e+03  -1.2840250e+01  -1.1660724e+03   0.0000000e+00   4.4848013e+03  -1.0416048e+02  -1.1108530e+02  -2.6983941e+02   6.3913613e+00  -5.0748270e+03   5.1181831e+03   1.0475369e+02  -5.9259371e+02  -8.8210572e+02  -1.8897694e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.2500000e-01   1.2986647e-01   1.6468109e-04   7.5946332e-02  -6.2948591e+00  -2.9445233e-02   3.5299271e-02   5.2978610e-02  -3.2388846e-02  -1.8437674e-01  -7.1906925e-12  -5.3432814e-12   4.4337867e-12   0.0000000e+00  -4.9310438e+03  -9.6326291e+03   9.6341376e+03  -1.9266767e+04  -5.7256815e+01   1.9233752e+01  -6.2043964e+02   6.3967339e+02   3.6976911e+03  -1.4367158e+03  -1.8126665e+02  -1.2554491e+03   0.0000000e+00   1.8317712e+03   2.3454119e+02   1.1863145e+03  -1.8317712e+03  -2.3454119e+02  -1.1863145e+03   0.0000000e+00   4.4865274e+03  -1.0574210e+02  -6.0671989e+01  -2.9111797e+02  -7.0992226e+00  -5.0500466e+03   5.1476102e+03   1.2497585e+02  -5.5976765e+02  -1.1455978e+03  -1.7416743e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5000000e-01   1.2961195e-01   1.4077215e-02   6.9572199e-02  -6.2959280e+00  -2.8494889e-02   3.2957600e-02   5.6225271e-02  -3.2384729e-02  -1.8247808e-01  -2.4868996e-12  -5.2295945e-12  -2.2737368e-13   0.0000000e+00  -4.9310438e+03  -9.6064329e+03   9.6658127e+03  -1.9272246e+04  -5.4815949e+01   3.8277876e+01  -4.5820910e+02   4.9648698e+02   3.6976542e+03  -1.6973749e+03  -1.6931075e+02  -1.5280642e+03   0.0000000e+00   1.8261553e+03   4.5093112e+02   1.1496725e+03  -1.8261553e+03  -4.5093112e+02  -1.1496725e+03   0.0000000e+00   4.4883975e+03  -1.0405578e+02  -1.5629241e+01  -3.0161260e+02  -1.6892288e+01  -5.0235744e+03   5.1774152e+03   1.4233366e+02  -4.4257986e+02  -1.3957623e+03  -1.5241846e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7500000e-01   1.2949162e-01   2.4182827e-02   5.9827527e-02  -6.2977679e+00  -2.8621324e-02   3.1762311e-02   5.9465570e-02  -3.2032799e-02  -1.8073877e-01  -5.9401373e-12  -3.7516656e-12  -5.3432814e-12   0.0000000e+00  -4.9310438e+03  -9.5884965e+03   9.6840840e+03  -1.9272580e+04  -5.1228614e+01   4.9608497e+01  -2.2958502e+02   2.7919351e+02   3.6976542e+03  -1.9211877e+03  -1.5834959e+02  -1.7628381e+03   0.0000000e+00   1.8210501e+03   6.6010161e+02   1.0754904e+03  -1.8210501e+03  -6.6010161e+02  -1.0754904e+03   0.0000000e+00   4.4943217e+03  -1.0064226e+02   4.0342830e+01  -3.0864497e+02  -2.7441138e+01  -5.0092392e+03   5.1897623e+03   1.5025076e+02  -2.6992785e+02  -1.6125427e+03  -1.3090846e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000000e-01   1.2982029e-01   3.4158239e-02   4.7421438e-02  -6.2952847e+00  -2.8830329e-02   3.0114906e-02   6.2702861e-02  -3.1428228e-02  -1.7924308e-01  -1.2335022e-11   2.9558578e-12   3.3253400e-12   0.0000000e+00  -4.9310438e+03  -9.5646425e+03   9.7000026e+03  -1.9264645e+04  -4.6679726e+01   6.4324327e+01   6.4338615e+01  -1.4288561e-02   3.6976542e+03  -2.0896145e+03  -1.4464268e+02  -1.9449719e+03   0.0000000e+00   1.8168287e+03   8.5336394e+02   9.6217568e+02  -1.8168287e+03  -8.5336394e+02  -9.6217568e+02   0.0000000e+00   4.5028149e+03  -9.6401185e+01   9.8150978e+01  -3.0529441e+02  -4.1187062e+01  -4.9989720e+03   5.1971877e+03   1.6072551e+02  -3.3812363e+01  -1.7843201e+03  -1.0345561e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
