   0.0000000e+00   6.2105769e-02  -1.1485899e-04   1.3755871e-02   1.1977672e-03   6.6328518e-03  -5.0934644e-04   0.0000000e+00   0.0000000e+00  -2.0000000e-01  -1.2434498e-13   8.8817842e-14   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -9.8002495e-01  -9.8002495e-01   0.0000000e+00   0.0000000e+00  -2.3573626e+01  -1.7150494e+02   0.0000000e+00   1.4793131e+02  -3.9969345e-01  -3.9969345e-01   0.0000000e+00   0.0000000e+00  -1.6669619e+01   1.4888393e+00   2.2279319e+02   1.6669619e+01  -1.4888393e+00  -2.5551439e+01   0.0000000e+00  -9.4210230e-01  -6.0859586e+00  -4.1305277e+01   9.0450727e-01   2.9187928e+00  -8.6447764e-01  -3.7922641e-02  -1.7487667e+01  -1.3019966e+02  -1.3042007e+00  -3.3184862e+00
   2.5000000e-02   6.3790396e-03   9.6375578e-02   1.7411920e-02   2.6226767e+00   1.9400571e-02  -2.1292775e-02   1.5526442e-03  -2.8714749e-06  -1.9965610e-01  -1.3073986e-12  -1.2789769e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   1.0058026e+03  -9.7401261e+02   1.9798133e+03   1.8833136e-03  -3.0643892e+01  -1.7854999e+02  -2.5219670e-02   1.4793131e+02   2.6519637e+00   2.4927333e+00   1.5923035e-01   0.0000000e+00  -4.3512049e+02   4.1195220e+01   3.1774450e+02   4.3512049e+02  -4.1195220e+01  -1.2050274e+02   0.0000000e+00  -4.6852940e+02  -2.3034331e+01  -2.4084077e+01  -8.0856708e+01  -1.3516201e+01   5.0027953e+02  -5.0548321e+02  -7.6095614e+00  -1.5446591e+02   8.3508672e+01   1.6008934e+01
   5.0000000e-02  -2.5756968e-02   1.5034184e-01   2.2281418e-02   4.1298471e+00   2.5665296e-02  -3.3483523e-02   1.7121202e-03   2.4065180e-03  -1.9922081e-01  -3.2969183e-12   1.3216095e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02   1.5853335e+03  -1.5291025e+03   3.1143594e+03   7.6585521e-02  -3.5451865e+01  -1.8119119e+02  -2.1919916e+00   1.4793131e+02   1.0425668e+01   3.6794283e+00   6.7462395e+00   0.0000000e+00  -6.7303946e+02   5.2577582e+01   3.8097999e+02   6.7303946e+02  -5.2577582e+01  -1.8373824e+02   0.0000000e+00  -7.3418703e+02  -3.3957462e+01  -1.9191198e+01  -1.2791214e+02  -2.1290680e+01   7.8947712e+02  -7.9491546e+02  -1.4944029e+00  -1.6199999e+02   1.3833781e+02   2.4970108e+01
   7.5000000e-02  -4.4468745e-02   1.7979468e-01   2.8331679e-02   4.9994631e+00   2.8069926e-02  -4.0531333e-02   1.0681960e-03   6.1650640e-03  -1.9866377e-01   1.0658141e-12  -4.6895821e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   1.9209589e+03  -1.8503417e+03   3.7711160e+03   1.8461828e-01  -4.1762517e+01  -1.8127200e+02  -8.4218293e+00   1.4793131e+02   1.9091839e+01   2.5631136e+00   1.6528726e+01   0.0000000e+00  -8.0700496e+02   4.0594133e+01   4.2416245e+02   8.0700496e+02  -4.0594133e+01  -2.2692070e+02   0.0000000e+00  -8.8844052e+02  -4.2081512e+01  -2.6369630e+01  -1.5297791e+02  -2.3472476e+01   9.5778612e+02  -9.6190117e+02   3.1899460e-01  -1.5490237e+02   1.7206975e+02   2.6035590e+01
   1.0000000e-01  -5.5060622e-02   1.9612903e-01   3.5932295e-02   5.5068926e+00   2.7903096e-02  -4.5256481e-02  -4.3522613e-05   1.0659931e-02  -1.9795548e-01   1.1652901e-12   8.8107299e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.1291458e+03  -2.0300420e+03   4.1588876e+03   3.0022660e-01  -4.8803955e+01  -1.7731302e+02  -1.9422250e+01   1.4793131e+02   2.8061105e+01   1.3287542e+00   2.6732351e+01   0.0000000e+00  -8.8201307e+02   1.2023422e+01   4.5589307e+02   8.8201307e+02  -1.2023422e+01  -2.5865132e+02   0.0000000e+00  -9.7309331e+02  -4.8740364e+01  -3.7312821e+01  -1.6400204e+02  -2.1552160e+01   1.0614558e+03  -1.0569487e+03  -6.3591339e-02  -1.4000020e+02   1.9206314e+02   2.2880915e+01
   1.2500000e-01  -6.1060615e-02   2.0375664e-01   4.4990405e-02   5.8184033e+00   2.6530398e-02  -4.8653096e-02  -1.4200382e-03   1.5563157e-02  -1.9705717e-01  -5.2580162e-13  -3.4106051e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.2564970e+03  -2.1365897e+03   4.3926765e+03   4.1012478e-01  -5.5056397e+01  -1.6796648e+02  -3.5019751e+01   1.4792984e+02   3.5850361e+01   8.3073807e-01   3.5019623e+01   0.0000000e+00  -9.2334780e+02  -2.6101030e+01   4.7323880e+02   9.2334780e+02   2.6101030e+01  -2.7599704e+02   0.0000000e+00  -1.0222285e+03  -5.4028901e+01  -5.4992508e+01  -1.6509513e+02  -1.7278429e+01   1.1247182e+03  -1.1143612e+03  -1.0274962e+00  -1.1297397e+02   2.0094549e+02   1.8109168e+01
   1.5000000e-01  -6.5035065e-02   2.0459511e-01   5.2277507e-02   6.0024099e+00   2.3876114e-02  -5.0142128e-02  -2.9465535e-03   2.0657073e-02  -1.9593241e-01   2.1316282e-12  -7.6738615e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.3364003e+03  -2.1973980e+03   4.5332920e+03   5.0629493e-01  -6.2075942e+01  -1.5578778e+02  -5.4216514e+01   1.4792836e+02   3.8618902e+01  -7.7151838e-01   3.9390421e+01   0.0000000e+00  -9.4533185e+02  -6.7750817e+01   4.8303996e+02   9.4533185e+02   6.7750817e+01  -2.8579821e+02   0.0000000e+00  -1.0540356e+03  -5.7307772e+01  -6.8503926e+01  -1.6289017e+02  -1.2087887e+01   1.1688814e+03  -1.1433624e+03  -4.7681696e+00  -8.7283858e+01   2.0150907e+02   1.1316369e+01
   1.7500000e-01  -6.7561362e-02   2.0415331e-01   5.8693215e-02   6.1185284e+00   2.0778204e-02  -5.2097767e-02  -4.5724302e-03   2.5771950e-02  -1.9462547e-01  -3.2258640e-12   7.5317530e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.3923151e+03  -2.2277293e+03   4.6194642e+03   5.8021620e-01  -6.8665594e+01  -1.4159930e+02  -7.4994651e+01   1.4792836e+02   3.8183822e+01  -2.7618285e-02   3.8211440e+01   0.0000000e+00  -9.6091533e+02  -1.1308515e+02   4.7902101e+02   9.6091533e+02   1.1308515e+02  -2.8177925e+02   0.0000000e+00  -1.0666193e+03  -5.9326560e+01  -8.0729212e+01  -1.5251180e+02  -5.0102976e+00   1.1965652e+03  -1.1611100e+03  -9.3390341e+00  -6.0870087e+01   1.9069562e+02   4.9826793e+00
   2.0000000e-01  -6.8808116e-02   1.9938516e-01   6.5897918e-02   6.1914554e+00   1.8023091e-02  -5.3338811e-02  -6.2614642e-03   3.0875783e-02  -1.9315814e-01  -3.9221959e-12  -8.5265128e-14   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.4218032e+03  -2.2500849e+03   4.6712549e+03   6.3324958e-01  -7.4390261e+01  -1.2692006e+02  -9.5397079e+01   1.4792688e+02   3.1289826e+01   2.9374565e-01   3.0996080e+01   0.0000000e+00  -9.6313224e+02  -1.5079007e+02   4.6491043e+02   9.6313224e+02   1.5079007e+02  -2.6766868e+02   0.0000000e+00  -1.0810781e+03  -5.9562867e+01  -9.2490385e+01  -1.4266844e+02   1.3423007e+00   1.2188715e+03  -1.1690068e+03  -1.4827394e+01  -3.4429674e+01   1.7395826e+02  -1.0485550e+00
   2.2500000e-01  -6.9146701e-02   1.9569460e-01   7.1139891e-02   6.2292807e+00   1.5306814e-02  -5.5386147e-02  -7.9816671e-03   3.5860412e-02  -1.9151069e-01   6.0822458e-12  -3.0198066e-14   1.9724175e+02   0.0000000e+00  -1.9724175e+02   2.4435084e+03  -2.2589248e+03   4.7017701e+03   6.6316129e-01  -8.0788046e+01  -1.1546554e+02  -1.1324790e+02   1.4792540e+02   1.9787871e+01   1.8515485e+00   1.7936322e+01   0.0000000e+00  -9.7098425e+02  -1.9115443e+02   4.4528035e+02   9.7098425e+02   1.9115443e+02  -2.4803860e+02   0.0000000e+00  -1.0859948e+03  -5.8674173e+01  -9.8193624e+01  -1.2937148e+02   8.3327760e+00   1.2315738e+03  -1.1729300e+03  -2.2113873e+01  -1.7271915e+01   1.4915936e+02  -6.4812275e+00
