   2.5000000e-01   1.6061884e-01  -3.5649961e-01   5.7588574e-02  -5.6992447e+00  -7.5212588e-02   1.0307921e-01   2.6030588e-02  -5.9126276e-02  -3.7563983e-01  -3.3253400e-12  -1.7053026e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -4.8821626e+03   2.6632866e+03  -7.5430753e+03  -2.3738538e+00   1.2747057e+01  -1.0106799e+01  -1.2505823e+02   1.4791208e+02  -1.0136552e+02  -1.0136598e+02   4.5936452e-04   0.0000000e+00   1.3127564e+03   4.3189228e+01   4.2022530e+02  -1.3127564e+03  -4.3189228e+01  -2.2298355e+02   0.0000000e+00   1.3175368e+03  -1.1493000e+02   3.7031136e+02   5.1733664e+02   4.9206173e+01  -1.6259363e+03   1.3457498e+03   1.2767706e+02  -3.8041816e+02  -6.1870216e+02  -1.5057215e+02   1.5566272e+00   1.0644263e+00   4.9220089e-01   0.0000000e+00
   2.7500000e-01   1.6449866e-01  -3.6384512e-01   6.8716919e-02  -5.7952789e+00  -8.5632648e-02   1.0831537e-01   3.0046059e-02  -6.8038766e-02  -3.7420012e-01   6.1390892e-12   3.6948222e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.0021997e+03   2.6932998e+03  -7.6927589e+03  -2.7405755e+00   1.3236739e+01  -1.3657680e+01  -1.2101175e+02   1.4790617e+02  -9.7670856e+01  -1.1683774e+02   1.9166879e+01   0.0000000e+00   1.3567639e+03   7.5831257e+01   4.6873205e+02  -1.3567639e+03  -7.5831257e+01  -2.7149030e+02   0.0000000e+00   1.3276513e+03  -1.2677617e+02   3.5827907e+02   5.4197043e+02   4.5582454e+01  -1.6635971e+03   1.3656485e+03   1.4001291e+02  -3.7193675e+02  -6.3964129e+02  -1.6242019e+02   1.5753996e+00   1.0818912e+00   4.9350841e-01   0.0000000e+00
   3.0000000e-01   1.6773153e-01  -3.6407238e-01   8.0297571e-02  -5.8696827e+00  -9.7231316e-02   1.1315522e-01   3.4158525e-02  -7.7134894e-02  -3.7248219e-01   2.7853275e-12  -2.1600499e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.0760013e+03   2.7442510e+03  -7.8171399e+03  -3.1124749e+00   1.2667482e+01  -2.8767285e+01  -1.0646400e+02   1.4789877e+02  -9.6388031e+01  -1.3098080e+02   3.4592770e+01   0.0000000e+00   1.3984301e+03   9.5251994e+01   4.7778590e+02  -1.3984301e+03  -9.5251994e+01  -2.8054415e+02   0.0000000e+00   1.3588924e+03  -1.3926811e+02   2.2552036e+02   5.2871313e+02   4.1600863e+01  -1.6955657e+03   1.3853586e+03   1.5193559e+02  -2.5428764e+02  -6.2510116e+02  -1.7258166e+02   1.5808683e+00   1.0859445e+00   4.9492384e-01   0.0000000e+00
   3.2500000e-01   1.7099452e-01  -3.6331666e-01   9.1242528e-02  -5.9403183e+00  -1.0799829e-01   1.1761992e-01   3.8351814e-02  -8.6236704e-02  -3.7047476e-01  -1.9895197e-12   1.9895197e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1228298e+03   2.8027176e+03  -7.9220628e+03  -3.4846701e+00   1.4576632e+01  -5.1120930e+01  -8.2192332e+01   1.4788989e+02  -1.0522377e+02  -1.4710335e+02   4.1879579e+01   0.0000000e+00   1.4407692e+03   1.2398093e+02   5.2635372e+02  -1.4407692e+03  -1.2398093e+02  -3.2911197e+02   0.0000000e+00   1.3973232e+03  -1.5141477e+02   1.8117067e+02   5.2347936e+02   3.7077401e+01  -1.7270608e+03   1.4053944e+03   1.6599140e+02  -2.3229160e+02  -6.2870313e+02  -1.8418075e+02   1.5783342e+00   1.0747461e+00   5.0358805e-01   0.0000000e+00
   3.5000000e-01   1.7306965e-01  -3.6134001e-01   1.0082655e-01  -5.9803281e+00  -1.1865841e-01   1.2239159e-01   4.2626676e-02  -9.5319620e-02  -3.6819369e-01  -1.7337243e-12   5.1159077e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1689164e+03   2.8438817e+03  -8.0089452e+03  -3.8528711e+00   1.5798131e+01  -8.0871847e+01  -5.1209560e+01   1.4787954e+02  -1.2408845e+02  -1.6129478e+02   3.7206326e+01   0.0000000e+00   1.4683483e+03   1.6265720e+02   5.5717537e+02  -1.4683483e+03  -1.6265720e+02  -3.5993361e+02   0.0000000e+00   1.4225654e+03  -1.6150593e+02   1.1454065e+02   5.0899867e+02   3.1444109e+01  -1.7432846e+03   1.4213163e+03   1.7730406e+02  -1.9541250e+02  -6.3308713e+02  -1.9273889e+02   1.5816413e+00   1.0770857e+00   5.0455554e-01   0.0000000e+00
   3.7500000e-01   1.7641687e-01  -3.6021756e-01   1.1280870e-01  -6.0334485e+00  -1.2986268e-01   1.2807983e-01   4.6953418e-02  -1.0435312e-01  -3.6567303e-01  -5.6843419e-13  -1.4210855e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1971646e+03   2.8926463e+03  -8.0855959e+03  -4.2150070e+00   1.9987264e+01  -1.1008530e+02  -1.7796616e+01   1.4786918e+02  -1.5622810e+02  -1.7402492e+02   1.7796812e+01   0.0000000e+00   1.4992545e+03   2.0283327e+02   5.4817887e+02  -1.4992545e+03  -2.0283327e+02  -3.5093712e+02   0.0000000e+00   1.4539442e+03  -1.7211336e+02  -5.0176237e+01   4.6273363e+02   2.5170596e+01  -1.7669825e+03   1.4387022e+03   1.9210063e+02  -5.9909067e+01  -6.1896174e+02  -1.9919551e+02   1.5954316e+00   1.0743024e+00   5.2112920e-01   0.0000000e+00
   4.0000000e-01   1.7754129e-01  -3.4796977e-01   1.1982299e-01  -6.0508656e+00  -1.4110978e-01   1.3039616e-01   5.1363839e-02  -1.1335856e-01  -3.6285281e-01  -6.5369932e-13   4.4053650e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1815335e+03   2.9720028e+03  -8.1489650e+03  -4.5712256e+00   2.0398548e+01  -1.4038252e+02   1.2922243e+01   1.4785883e+02  -2.0452325e+02  -1.8673709e+02  -1.7786161e+01   0.0000000e+00   1.5229117e+03   2.3258204e+02   5.8907702e+02  -1.5229117e+03  -2.3258204e+02  -3.9183527e+02   0.0000000e+00   1.5190460e+03  -1.8313686e+02  -8.4180154e+01   4.0130905e+02   1.7929596e+01  -1.7842976e+03   1.4529567e+03   2.0353541e+02  -5.6202369e+01  -6.0583231e+02  -2.0466669e+02   1.5955147e+00   1.0754224e+00   5.2009230e-01   0.0000000e+00
   4.2500000e-01   1.8090847e-01  -3.4590132e-01   1.2620577e-01  -6.0972625e+00  -1.5266806e-01   1.3535232e-01   5.5802372e-02  -1.2205780e-01  -3.5985724e-01  -2.8421709e-14  -1.4210855e-14   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.2064685e+03   3.0062815e+03  -8.2078430e+03  -4.9070296e+00   2.6497323e+01  -1.5637744e+02   3.5029248e+01   1.4784551e+02  -2.6941895e+02  -2.0066911e+02  -6.8749831e+01   0.0000000e+00   1.5495475e+03   3.0495426e+02   6.2192589e+02  -1.5495475e+03  -3.0495426e+02  -4.2468413e+02   0.0000000e+00   1.5256624e+03  -1.9203835e+02  -8.6288313e+01   4.0947996e+02   1.0038529e+01  -1.8070421e+03   1.4806192e+03   2.1853567e+02  -7.0089127e+01  -6.7889891e+02  -2.1070764e+02   1.6082490e+00   1.0766365e+00   5.3161255e-01   0.0000000e+00
   4.5000000e-01   1.8259489e-01  -3.4091534e-01   1.3490867e-01  -6.0993892e+00  -1.6339208e-01   1.4023987e-01   6.0325083e-02  -1.3070534e-01  -3.5670209e-01  -7.5033313e-12  -1.6697754e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.2155386e+03   3.0448427e+03  -8.2551522e+03  -5.2290761e+00   3.1503304e+01  -1.5942368e+02   4.3093303e+01   1.4783368e+02  -3.4417131e+02  -2.1154078e+02  -1.3263053e+02   0.0000000e+00   1.5687668e+03   3.7101598e+02   6.3072922e+02  -1.5687668e+03  -3.7101598e+02  -4.3348747e+02   0.0000000e+00   1.5439460e+03  -2.0036225e+02  -8.3020429e+01   3.7807128e+02   1.1671664e+00  -1.8159887e+03   1.5008967e+03   2.3186555e+02  -7.6403251e+01  -7.2224259e+02  -2.1270795e+02   1.6051356e+00   1.0672067e+00   5.3792892e-01   0.0000000e+00
   4.7500000e-01   1.8540100e-01  -3.3653709e-01   1.4174345e-01  -6.1191275e+00  -1.7578576e-01   1.4616636e-01   6.4889956e-02  -1.3922822e-01  -3.5332938e-01   7.6454398e-12   2.1600499e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.2160609e+03   3.0908680e+03  -8.3013921e+03  -5.5367733e+00   3.6492378e+01  -1.4372830e+02   3.2400308e+01   1.4782037e+02  -4.2605932e+02  -2.2148258e+02  -2.0457674e+02   0.0000000e+00   1.5835303e+03   4.3573249e+02   6.0955539e+02  -1.5835303e+03  -4.3573249e+02  -4.1231364e+02   0.0000000e+00   1.5602373e+03  -2.0790348e+02  -8.6443206e+01   3.5829011e+02  -8.4778078e+00  -1.8289930e+03   1.5306307e+03   2.4439586e+02  -5.7285091e+01  -7.8434943e+02  -2.1300478e+02   1.6116733e+00   1.0692270e+00   5.4244636e-01   0.0000000e+00
   5.0000000e-01   1.8656742e-01  -3.3145846e-01   1.4772218e-01  -6.1081235e+00  -1.8583339e-01   1.5151970e-01   6.9524981e-02  -1.4764165e-01  -3.4978579e-01  -8.8107299e-13  -7.9225515e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.2242919e+03   3.1238888e+03  -8.3423484e+03  -5.8323400e+00   4.1308505e+01  -1.0649650e+02  -2.0497414e-03   1.4780705e+02  -5.1182813e+02  -2.3281547e+02  -2.7901266e+02   0.0000000e+00   1.5940273e+03   5.1212661e+02   6.2191714e+02  -1.5940273e+03  -5.1212661e+02  -4.2467539e+02   0.0000000e+00   1.5659709e+03  -2.1537893e+02   2.4535416e+01   3.8146962e+02  -1.8502643e+01  -1.8314260e+03   1.5579179e+03   2.5668743e+02  -1.3103191e+02  -8.9329775e+02  -2.1431282e+02   1.6243287e+00   1.0703108e+00   5.5401781e-01   0.0000000e+00
   5.2500000e-01   1.8702170e-01  -3.2643093e-01   1.5789729e-01  -6.1099911e+00  -1.9410497e-01   1.5743562e-01   7.4189166e-02  -1.5592811e-01  -3.4609273e-01  -5.0732751e-12  -6.6080474e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1855003e+03   3.2058013e+03  -8.3851877e+03  -6.1138533e+00   4.4330232e+01  -4.8329064e+01  -5.5132963e+01   1.4779226e+02  -5.8828032e+02  -2.4020187e+02  -3.4807845e+02   0.0000000e+00   1.5948078e+03   5.8445711e+02   6.1454865e+02  -1.5948078e+03  -5.8445711e+02  -4.1730690e+02   0.0000000e+00   1.6120086e+03  -2.2018536e+02   1.0801821e+02   4.0791741e+02  -2.5945944e+01  -1.8314219e+03   1.5937926e+03   2.6451560e+02  -1.5634728e+02  -9.9619772e+02  -2.1425592e+02   1.6331937e+00   1.0792570e+00   5.5393672e-01   0.0000000e+00
   5.5000000e-01   1.9043185e-01  -3.2171433e-01   1.6514501e-01  -6.1211866e+00  -2.0478987e-01   1.6507176e-01   7.8864709e-02  -1.6408888e-01  -3.4214530e-01  -3.1548097e-12  -2.1316282e-14   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1584856e+03   3.2747041e+03  -8.4268077e+03  -6.3819049e+00   5.3344962e+01   3.6926455e+01  -1.3135896e+02   1.4777747e+02  -6.5412943e+02  -2.4985924e+02  -4.0427019e+02   0.0000000e+00   1.6111709e+03   6.5789900e+02   5.9870557e+02  -1.6111709e+03  -6.5789900e+02  -4.0146382e+02   0.0000000e+00   1.6381761e+03  -2.2498771e+02   2.5834589e+02   4.7891383e+02  -3.6522381e+01  -1.8423885e+03   1.6365280e+03   2.7833267e+02  -2.2141944e+02  -1.1330433e+03  -2.1333686e+02   1.6466749e+00   1.0818778e+00   5.6479703e-01   0.0000000e+00
   5.7500000e-01   1.9058646e-01  -3.1102535e-01   1.7050524e-01  -6.1069907e+00  -2.1219214e-01   1.7038764e-01   8.3625505e-02  -1.7213174e-01  -3.3801668e-01  -9.6633812e-13  -1.9184654e-13   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.1217721e+03   3.3496059e+03  -8.4647371e+03  -6.6409326e+00   5.6420520e+01   1.3366272e+02  -2.2500487e+02   1.4776267e+02  -7.0216069e+02  -2.6057299e+02  -4.4158770e+02   0.0000000e+00   1.6141469e+03   7.2249913e+02   6.0510352e+02  -1.6141469e+03  -7.2249913e+02  -4.0786177e+02   0.0000000e+00   1.6792091e+03  -2.3086258e+02   3.5143593e+02   5.4804709e+02  -4.7107201e+01  -1.8369984e+03   1.6703968e+03   2.8728310e+02  -2.1777321e+02  -1.2502078e+03  -2.1346579e+02   1.6269365e+00   1.0649019e+00   5.6203459e-01   0.0000000e+00
   6.0000000e-01   1.9260665e-01  -3.0686807e-01   1.7931428e-01  -6.1082918e+00  -2.1997549e-01   1.7934387e-01   8.8390167e-02  -1.7990737e-01  -3.3375405e-01  -7.6738615e-12   7.1622708e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.0801996e+03   3.4320237e+03  -8.5053402e+03  -6.8830961e+00   6.0747923e+01   2.4260276e+02  -3.2960272e+02   1.4774788e+02  -7.2140225e+02  -2.6775143e+02  -4.5365081e+02   0.0000000e+00   1.6176239e+03   7.6514688e+02   5.3836081e+02  -1.6176239e+03  -7.6514688e+02  -3.4111906e+02   0.0000000e+00   1.7241122e+03  -2.3358326e+02   3.1554170e+02   5.6210443e+02  -5.5549140e+01  -1.8455760e+03   1.7079115e+03   2.9433118e+02  -7.2938935e+01  -1.2835067e+03  -2.1220229e+02   1.6316621e+00   1.0677959e+00   5.6386618e-01   0.0000000e+00
   6.2500000e-01   1.9226163e-01  -2.9848550e-01   1.8552136e-01  -6.0790881e+00  -2.2815384e-01   1.9414520e-01   9.3205333e-02  -1.8757908e-01  -3.2927119e-01  -1.5219825e-11  -3.9008796e-12   1.9724175e+02   0.0000000e+00  -1.9724175e+02  -5.0168122e+03   3.5350893e+03  -8.5447818e+03  -7.1196383e+00   4.9501324e+01   3.3985772e+02  -4.3808800e+02   1.4773161e+02  -7.0793644e+02  -2.6985648e+02  -4.3807996e+02   0.0000000e+00   1.5907050e+03   7.8101236e+02   4.9743610e+02  -1.5907050e+03  -7.8101236e+02  -3.0019435e+02   0.0000000e+00   1.7545132e+03  -2.3428029e+02   4.9282292e+02   6.9996756e+02  -6.5800861e+01  -1.8685115e+03   1.7805760e+03   2.8378161e+02  -1.5296520e+02  -1.4079040e+03  -2.0405562e+02   1.6371737e+00   1.0720969e+00   5.6507686e-01   0.0000000e+00
   6.5000000e-01 -1.5393561e-126  3.1420768e-125 -4.9192003e-135  9.4515409e-136 -1.1904642e-135 -7.8967698e-126   9.8011874e-02  -1.9504121e-01  -3.2463316e-01  -1.2215537e-07   1.2392194e+04   2.7534535e+04   0.0000000e+00  -1.9724175e+02  -1.1269385e+04  -2.6718696e+03  -8.5901422e+03  -7.3734885e+00   7.1243864e+04   7.1639599e+04  -5.4344814e+02   1.4771386e+02   4.5101708e+04   4.5496538e+04  -3.9483025e+02   0.0000000e+00  -1.2855869e-52  -2.8849056e-63  -5.7181641e-63  -1.2215537e-07   1.2392194e+04   2.7534535e+04   0.0000000e+00  -4.9082197e-65  -2.4744447e-54  -3.5186083e-63  -1.7703061e-63  -3.5986665e-53  -1.3136634e+04  -5.8481063e+03   7.1243864e+04   9.8756544e+04   4.6456595e+04   4.5496538e+04   1.6417944e+00   1.0687646e+00   5.7302983e-01  -3.1659895e+04
   6.7500000e-01 -3.0007660e-136  6.2336063e-135  6.2421707e-138  5.2192998e-135  2.5727329e-136 -2.1850601e-135   9.8011874e-02  -1.9504121e-01  -3.2463316e-01   4.2666584e-09   1.5473990e+02   5.3859939e+02   0.0000000e+00  -1.9724175e+02  -9.9762773e+03  -3.3888592e+01  -9.9350153e+03  -7.3734885e+00  -4.7684394e+03  -4.3176307e+03  -5.9852256e+02   1.4771386e+02   6.0175314e+02   9.0670814e+02  -3.0495500e+02   0.0000000e+00   8.3585793e-59   5.2404362e-70  -2.5832486e-63   4.2666584e-09   1.5473990e+02   5.3859939e+02   0.0000000e+00   2.3621467e-71   3.2091357e-60  -1.5901738e-63   3.2270646e-70   2.1647934e-59  -9.9995935e+03  -7.3549894e+01  -4.7684394e+03  -3.9790245e+03   6.1867146e+02   9.0670814e+02   1.6417944e+00   1.0687646e+00   5.7302983e-01  -3.9533346e+02
   7.0000000e-01 -2.4244447e-136  5.4717101e-135  2.1525545e-136 -1.1433405e-134 -5.0623395e-136 -9.3300865e-138   9.8011874e-02  -1.9504121e-01  -3.2463316e-01   5.8767200e-10   1.3009035e+02   4.8422225e+02   0.0000000e+00  -1.9724175e+02  -1.1071118e+04  -2.8490252e+01  -1.1035254e+04  -7.3734885e+00  -5.6275998e+03  -5.1364543e+03  -6.3885930e+02   1.4771386e+02   5.0589587e+02   7.1346657e+02  -2.0757071e+02   0.0000000e+00   9.8697564e-59   4.4056519e-70  -2.8592711e-63   5.8767200e-10   1.3009035e+02   4.8422225e+02   0.0000000e+00   1.9858645e-71   3.7893278e-60  -1.7600856e-63   2.7130039e-70   2.5561740e-59  -1.1090720e+04  -6.1833640e+01  -5.6275998e+03  -4.8517870e+03   5.2011915e+02   7.1346657e+02   1.6417944e+00   1.0687646e+00   5.7302983e-01  -3.3235815e+02
   7.2500000e-01 -5.3439352e-143  1.0093202e-141 -1.9461655e-143  1.1235690e-141  5.0173141e-143 -3.8783353e-142   9.8011874e-02  -1.9504121e-01  -3.2463316e-01   3.0067215e-08   1.1152849e+02   4.4327463e+02   0.0000000e+00  -1.9724175e+02  -1.1895566e+04  -2.4425139e+01  -1.1863767e+04  -7.3734885e+00  -6.2688045e+03  -5.7530532e+03  -6.6346513e+02   1.4771386e+02   4.3371245e+02   5.3878776e+02  -1.0507531e+02   0.0000000e+00   1.0998021e-58   3.7770344e-70  -3.0671244e-63   3.0067215e-08   1.1152849e+02   4.4327463e+02   0.0000000e+00   1.7025127e-71   4.2225052e-60  -1.8880343e-63   2.3259007e-70   2.8483840e-59  -1.1912371e+04  -5.3010948e+01  -6.2688045e+03  -5.5090034e+03   4.4590629e+02   5.3878776e+02   1.6417944e+00   1.0687646e+00   5.7302983e-01  -2.8493585e+02
